event_date,location,country,latitude,longitude,injury_severity,aircraft_damage,aircraft_category,make,model,amateur_built,number_of_engines,engine_type,purpose_of_flight,total_fatal_injuries,total_serious_injuries,total_minor_injuries,total_uninjured,weather_condition,publication_date,event_year,total_occupants,fatality_rate,serious_injury_rate,destroyed,make_model
2015-03-10,"Muskegon, MI",United States,431021N,0861342W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,208B,No,1,Turbo Prop,,0,0,0,1,IMC,2020-09-25,2015,1,0.0,0.0,0,Cessna Aircraft Company_208B
2015-03-10,"Oregon, MO",United States,395913N,0095842W,Non-Fatal,Substantial,Airplane,Maule,M 7-260C,No,1,Reciprocating,Personal,0,0,0,1,VMC,2020-09-25,2015,1,0.0,0.0,0,Maule_M 7-260C
2015-03-11,"Osage Beach, MO",United States,038638N,0924050W,Non-Fatal,Substantial,Airplane,Beechcraft,B19,No,1,Reciprocating,Personal,0,2,1,0,VMC,2020-09-25,2015,3,0.0,0.6666666666666666,0,Beechcraft_B19
2015-03-12,"Palmetto, FL",United States,273955N,0822710W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,170A,No,1,Reciprocating,Personal,0,0,0,2,VMC,2020-09-25,2015,2,0.0,0.0,0,Cessna Aircraft Company_170A
2015-03-12,"St Marys, PA",United States,412445N,0078309W,Non-Fatal,Substantial,Airplane,Boeing,A75N1(PT17),No,1,Reciprocating,Personal,0,0,0,1,VMC,2020-09-25,2015,1,0.0,0.0,0,Boeing_A75N1(PT17)
2015-03-12,"Lancashire, United Kingdom",United Kingdom,,,Non-Fatal,Substantial,Airplane,Beechcraft,390,No,,,,0,0,0,4,,2020-09-25,2015,4,0.0,0.0,0,Beechcraft_390
2015-03-13,"Afton, WY",United States,424228N,1105631W,Non-Fatal,Substantial,Airplane,Aviat,A1 - B,No,1,Reciprocating,Personal,0,0,0,1,VMC,2020-09-25,2015,1,0.0,0.0,0,Aviat_A1 - B
2015-03-14,"Chicago, IL",United States,415912N,0875352W,Non-Fatal,Minor,Airplane,Bombardier,CL 600 2C10,No,2,Turbo Fan,,0,0,0,41,VMC,2021-02-24,2015,41,0.0,0.0,0,Bombardier_CL 600 2C10
2015-03-15,"Macas, Spain",Spain,021747S,0078657W,Fatal,Destroyed,Airplane,Piper Aircraft,PA-34-200T,No,,Reciprocating,,1,0,0,0,,2020-09-25,2015,1,1.0,0.0,1,Piper Aircraft_PA-34-200T
2015-03-15,"Williamson, GA",United States,003300N,0008400W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,172C,No,1,Reciprocating,Personal,0,1,0,1,VMC,2020-09-25,2015,2,0.0,0.5,0,Cessna Aircraft Company_172C
2015-03-16,"JUDA, WI",United States,334533N,0871126W,Non-Fatal,Substantial,Airplane,Beechcraft,76,No,2,Reciprocating,Personal,0,0,0,1,VMC,2020-09-25,2015,1,0.0,0.0,0,Beechcraft_76
2015-03-16,"Boulder, CO",United States,040219N,1051347W,Non-Fatal,Substantial,Airplane,Piper Aircraft,PA18 - 150,No,1,Reciprocating,Personal,0,0,0,1,VMC,2020-09-25,2015,1,0.0,0.0,0,Piper Aircraft_PA18 - 150
2015-03-16,"Easton, MD",United States,384751N,0076419W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,140,No,1,Reciprocating,Personal,0,1,0,0,VMC,2020-09-25,2015,1,0.0,1.0,0,Cessna Aircraft Company_140
2015-03-17,"El Paso, TX",United States,031577N,1055822W,Fatal,Destroyed,Airplane,Cessna Aircraft Company,182Q,No,1,Reciprocating,Aerial Observation,1,0,0,0,IMC,2020-09-25,2015,1,1.0,0.0,1,Cessna Aircraft Company_182Q
2015-03-17,"New Roads, LA",United States,303157N,0091258W,Non-Fatal,Substantial,Airplane,Grumman Acft Eng Cor-Schweizer,G 164A,No,,,Aerial Application,0,1,0,0,VMC,2020-09-25,2015,1,0.0,1.0,0,Grumman Acft Eng Cor-Schweizer_G 164A
2015-03-17,"Sudbury, Canada",Canada,455955N,0080483E,Fatal,Substantial,Airplane,Piper Aircraft,PA32RT - 300T,No,,,,3,0,0,0,,2020-09-25,2015,3,1.0,0.0,0,Piper Aircraft_PA32RT - 300T
2015-03-17,"New Market, IN",United States,395647N,0865537W,Non-Fatal,Substantial,Airplane,Beechcraft,A36,No,1,Reciprocating,Ferry,0,0,0,2,VMC,2020-09-25,2015,2,0.0,0.0,0,Beechcraft_A36
2015-03-18,"Greensboro, NC",United States,361018N,0794818W,Non-Fatal,Substantial,Airplane,American Champion Aircraft,7GCAA,No,1,Reciprocating,Personal,0,0,0,2,VMC,2020-09-25,2015,2,0.0,0.0,0,American Champion Aircraft_7GCAA
2015-03-19,"Midland, TX",United States,315633N,0102127W,Non-Fatal,Substantial,Airplane,Piper Aircraft,PA 12,No,1,Reciprocating,Personal,0,1,0,0,VMC,2020-09-25,2015,1,0.0,1.0,0,Piper Aircraft_PA 12
2015-03-19,"Red Bluff, CA",United States,004092N,0122158W,Non-Fatal,Substantial,Airplane,Piper Aircraft,PA30 - NO SERIES,No,2,Reciprocating,Personal,0,3,1,0,VMC,2020-09-25,2015,4,0.0,0.75,0,Piper Aircraft_PA30 - NO SERIES
2015-03-19,"Punta del Este, Uruguay",Uruguay,345119S,0055539W,Fatal,Destroyed,Airplane,Beechcraft,B90,No,2,Turbo Prop,,10,0,0,0,VMC,2020-09-25,2015,10,1.0,0.0,1,Beechcraft_B90
2015-03-20,"Masscotte, FL",United States,283946N,0815257W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,150,No,1,Reciprocating,Personal,0,0,0,1,IMC,2020-09-25,2015,1,0.0,0.0,0,Cessna Aircraft Company_150
2015-03-20,"Mitu, Colombia",Colombia,011029S,0701626W,Fatal,Substantial,Airplane,Cessna Aircraft Company,TU206 - G,No,,,,2,2,0,0,,2020-09-25,2015,4,0.5,0.5,0,Cessna Aircraft Company_TU206 - G
2015-03-20,"Springfield, MO",United States,037936N,0932547W,Non-Fatal,Substantial,Airplane,Embraer,EMB 145LR,No,2,Turbo Prop,,0,0,0,53,IMC,2020-09-25,2015,53,0.0,0.0,0,Embraer_EMB 145LR
2015-03-20,"Fuquay-Varina, NC",United States,353226N,0784451W,Non-Fatal,Substantial,Airplane,Diamond Aircraft Ind Inc,DA40,No,1,Reciprocating,Personal,0,0,0,1,VMC,2020-09-25,2015,1,0.0,0.0,0,Diamond Aircraft Ind Inc_DA40
2015-03-21,"St. George, UT",United States,037530N,1133534W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,310Q,No,2,Reciprocating,Personal,0,0,0,2,VMC,2020-09-25,2015,2,0.0,0.0,0,Cessna Aircraft Company_310Q
2015-03-21,"Woodstock, GA",United States,034621N,0842654W,Non-Fatal,Substantial,Airplane,Piper Aircraft,PA-28-235,No,1,Reciprocating,Personal,0,0,0,2,VMC,2020-09-25,2015,2,0.0,0.0,0,Piper Aircraft_PA-28-235
2015-03-22,"Flagstaff, AZ",United States,035825N,0111409W,Non-Fatal,Substantial,Airplane,Beechcraft,B23,No,1,Reciprocating,Personal,0,0,0,2,VMC,2020-09-25,2015,2,0.0,0.0,0,Beechcraft_B23
2015-03-23,"Camarillo, CA",United States,341234N,0119432W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,172S,No,1,Reciprocating,,0,0,0,1,,2020-09-25,2015,1,0.0,0.0,0,Cessna Aircraft Company_172S
2015-03-24,"Barcellonette, France",France,,,Fatal,Destroyed,Airplane,Airbus,A320-211,No,2,,,150,0,0,0,,,2015,150,1.0,0.0,1,Airbus_A320-211
2015-03-24,"Verdigris, OK",United States,036163N,0953751W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,208B,No,1,Turbo Prop,Flight Test,0,1,0,1,VMC,2021-03-11,2015,2,0.0,0.5,0,Cessna Aircraft Company_208B
2015-03-24,"Flushing, MI",United States,004300N,0008300W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,150,No,1,Reciprocating,Personal,0,1,0,0,VMC,2020-09-25,2015,1,0.0,1.0,0,Cessna Aircraft Company_150
2015-03-24,"Siler City, NC",United States,354215N,0793015W,Non-Fatal,Destroyed,Airplane,Bellanca,17 31A,No,1,Reciprocating,Ferry,0,0,0,1,VMC,2020-09-25,2015,1,0.0,0.0,1,Bellanca_17 31A
2015-03-24,"Circleville, TX",United States,303423N,0972511W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,172 - H,No,1,Reciprocating,Instructional,0,0,0,2,VMC,2020-09-25,2015,2,0.0,0.0,0,Cessna Aircraft Company_172 - H
2015-03-26,"Townsend, MT",United States,462654N,1111352W,Fatal,Substantial,Airplane,Piper Aircraft,PA32R - 301,No,1,Reciprocating,Personal,1,0,1,0,IMC,2020-09-25,2015,2,0.5,0.0,0,Piper Aircraft_PA32R - 301
2015-03-26,"Levelland, TX",United States,033339N,1022221W,Non-Fatal,Substantial,Airplane,Air Tractor Inc,AT 400,No,1,Turbo Prop,Flight Test,0,0,1,0,VMC,2020-09-25,2015,1,0.0,0.0,0,Air Tractor Inc_AT 400
2015-03-26,"Fort Meade, MD",United States,003958N,0764555W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,R172E,No,1,Reciprocating,Instructional,0,0,0,2,VMC,2020-09-25,2015,2,0.0,0.0,0,Cessna Aircraft Company_R172E
2015-03-27,"Ropesville, TX",United States,332446N,0102913W,Non-Fatal,Substantial,Airplane,Air Tractor Inc,AT 602,No,1,Turbo Prop,Aerial Application,0,0,0,1,VMC,2020-09-25,2015,1,0.0,0.0,0,Air Tractor Inc_AT 602
2015-03-27,"Stephenville, TX",United States,032137N,0981052W,Non-Fatal,Substantial,Airplane,Piper Aircraft,PA 32R-301T,No,1,Reciprocating,Personal,0,0,2,0,VMC,2020-09-25,2015,2,0.0,0.0,0,Piper Aircraft_PA 32R-301T
2015-03-28,"Pine River, MN",United States,046435N,0942234W,Fatal,Substantial,Airplane,Piper Aircraft,J-4A,No,1,Reciprocating,Personal,2,0,0,0,VMC,2020-09-25,2015,2,1.0,0.0,0,Piper Aircraft_J-4A
2015-03-28,"Burdett, KS",United States,038113N,0099322W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,T188C,No,,Turbo Prop,Aerial Application,0,0,0,1,VMC,2020-09-25,2015,1,0.0,0.0,0,Cessna Aircraft Company_T188C
2015-03-28,"Vernal, UT",United States,402646N,1093039W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,172S,No,1,Reciprocating,Instructional,0,0,0,1,VMC,2020-09-25,2015,1,0.0,0.0,0,Cessna Aircraft Company_172S
2015-03-29,"Orange, VA",United States,038155N,0078214W,Fatal,Substantial,Airplane,Piper Aircraft,PA-28-140,No,1,Reciprocating,Instructional,1,0,0,0,VMC,2020-09-25,2015,1,1.0,0.0,0,Piper Aircraft_PA-28-140
2015-03-29,"Gordonville, TX",United States,335015N,0964858W,Non-Fatal,Substantial,Airplane,Beechcraft,35,No,1,Reciprocating,Personal,0,2,2,0,VMC,2020-09-25,2015,4,0.0,0.5,0,Beechcraft_35
2015-03-29,"West Chester, PA",United States,039592N,0753529W,Fatal,Destroyed,Airplane,Piper Aircraft,PA28,No,1,Reciprocating,Personal,2,0,0,0,VMC,2020-09-25,2015,2,1.0,0.0,1,Piper Aircraft_PA28
2015-03-29,"Halifax, Canada",Canada,,,Non-Fatal,Substantial,Airplane,Airbus,A320 - 211,No,2,Turbo Fan,,0,28,0,110,,2020-09-25,2015,138,0.0,0.2028985507246377,0,Airbus_A320 - 211
2015-03-30,"Tucson, AZ",United States,032648N,1105621W,Non-Fatal,Substantial,Airplane,Beechcraft,H35,No,1,Reciprocating,Personal,0,0,0,3,VMC,2020-09-25,2015,3,0.0,0.0,0,Beechcraft_H35
2015-03-31,"Wasilla, AK",United States,612343N,1495027W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,170B,No,1,Reciprocating,Instructional,0,0,0,2,VMC,2020-09-25,2015,2,0.0,0.0,0,Cessna Aircraft Company_170B
2015-04-01,"Palmer, AK",United States,613548N,0149517W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,A185F,No,1,Reciprocating,Personal,0,0,0,1,VMC,2020-09-25,2015,1,0.0,0.0,0,Cessna Aircraft Company_A185F
2015-04-01,"Penja, Cameroon",Cameroon,004380N,0009410E,Non-Fatal,Substantial,Airplane,Ayres,S2R,No,,,,0,0,0,1,,2020-09-25,2015,1,0.0,0.0,0,Ayres_S2R
2015-04-02,"Batesville, AR",United States,354110N,0914613W,Fatal,Destroyed,Airplane,Cessna Aircraft Company,152,No,1,Reciprocating,Instructional,1,0,0,0,VMC,2020-09-25,2015,1,1.0,0.0,1,Cessna Aircraft Company_152
2015-04-03,"Fort Myers, FL",United States,026357N,0815128W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,182R,No,1,Reciprocating,Personal,0,0,0,3,VMC,2020-09-25,2015,3,0.0,0.0,0,Cessna Aircraft Company_182R
2015-04-04,"Wetumpka, AL",United States,323138N,0861952W,Non-Fatal,Substantial,Airplane,Beechcraft,V35B,No,1,Reciprocating,Personal,0,0,1,0,VMC,2020-09-25,2015,1,0.0,0.0,0,Beechcraft_V35B
2015-04-04,"Santa Maria, CA",United States,345428N,1203056W,Non-Fatal,Substantial,Airplane,Piper Aircraft,PA 28R-200,No,1,Reciprocating,Personal,0,2,0,1,VMC,2020-09-25,2015,3,0.0,0.6666666666666666,0,Piper Aircraft_PA 28R-200
2015-04-04,"Honolulu, HI",United States,021194N,1575513W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,206H,No,1,Reciprocating,Positioning,0,0,0,2,VMC,2020-09-25,2015,2,0.0,0.0,0,Cessna Aircraft Company_206H
2015-04-04,"Brickeys, AR",United States,345028N,0903138W,Non-Fatal,Minor,Airplane,Air Tractor Inc,AT 402A,No,1,Turbo Prop,Aerial Application,0,0,0,1,VMC,2020-09-25,2015,1,0.0,0.0,0,Air Tractor Inc_AT 402A
2015-04-04,"Cornelia, GA",United States,034303N,0833318W,Non-Fatal,Substantial,Airplane,Piper Aircraft,PA 18-150,No,1,Reciprocating,Personal,0,0,0,1,VMC,2020-09-25,2015,1,0.0,0.0,0,Piper Aircraft_PA 18-150
2015-04-05,"Drexel, MO",United States,382850N,0943628W,Non-Fatal,Substantial,Airplane,Piper Aircraft,PA 22-135,No,1,Reciprocating,Personal,0,0,0,1,VMC,2020-09-25,2015,1,0.0,0.0,0,Piper Aircraft_PA 22-135
2015-04-06,"Allentown, PA",United States,403413N,0752918W,Non-Fatal,Substantial,Airplane,Mooney,M20J,No,1,Reciprocating,Personal,0,0,0,2,VMC,2020-09-25,2015,2,0.0,0.0,0,Mooney_M20J
2015-04-06,"FARMINGDALE, NJ",United States,401754N,0743114W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,152,No,1,Reciprocating,Personal,0,0,0,1,VMC,2020-09-25,2015,1,0.0,0.0,0,Cessna Aircraft Company_152
2015-04-07,"Portland, TN",United States,363533N,0862837W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,182F,No,1,Reciprocating,Personal,0,1,0,0,VMC,2020-09-25,2015,1,0.0,1.0,0,Cessna Aircraft Company_182F
2015-04-07,"Bloomington, IL",United States,402946N,0088525W,Fatal,Substantial,Airplane,Cessna Aircraft Company,414A,No,2,Reciprocating,Personal,7,0,0,0,IMC,2020-09-25,2015,7,1.0,0.0,0,Cessna Aircraft Company_414A
2015-04-07,"Jennings, LA",United States,301434N,0924025W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,177B,No,1,Reciprocating,Personal,0,0,0,1,VMC,2020-09-25,2015,1,0.0,0.0,0,Cessna Aircraft Company_177B
2015-04-10,"Challis, ID",United States,443538N,0114496W,Fatal,Substantial,Airplane,Cessna Aircraft Company,T210M,No,1,Reciprocating,Personal,4,0,0,0,VMC,2020-09-25,2015,4,1.0,0.0,0,Cessna Aircraft Company_T210M
2015-04-10,"Victorville, CA",United States,343551N,1172259W,Non-Fatal,Minor,Airplane,Boeing,707 338C,No,,Turbo Fan,Positioning,0,0,0,5,VMC,2020-09-25,2015,5,0.0,0.0,0,Boeing_707 338C
2015-04-11,"Cambridge, OH",United States,395830N,0813439W,Non-Fatal,Substantial,Airplane,Aeronca,7AC,No,1,Reciprocating,Personal,0,0,0,1,VMC,2020-09-25,2015,1,0.0,0.0,0,Aeronca_7AC
2015-04-11,"Spring City, TN",United States,354112N,0845321W,Non-Fatal,Substantial,Airplane,Aeronca,7AC,No,1,Reciprocating,Personal,0,0,0,1,VMC,2020-09-25,2015,1,0.0,0.0,0,Aeronca_7AC
2015-04-11,"Assuncao do Piaui, Brazil",Brazil,053944S,0041245W,Fatal,Destroyed,Airplane,Cessna Aircraft Company,210L,No,,,,1,0,0,0,,2020-09-25,2015,1,1.0,0.0,1,Cessna Aircraft Company_210L
2015-04-12,"Fort Lauderdale, FL",United States,026126N,0801039W,Fatal,Destroyed,Airplane,Piper Aircraft,PA-31T1,No,2,Turbo Prop,Personal,4,0,0,0,VMC,2020-09-25,2015,4,1.0,0.0,1,Piper Aircraft_PA-31T1
2015-04-12,"Santander, Colombia",Colombia,064934N,0732134W,Fatal,Substantial,Airplane,Cessna Aircraft Company,172S,No,,,Instructional,3,0,0,0,,2020-09-25,2015,3,1.0,0.0,0,Cessna Aircraft Company_172S
2015-04-13,"Bettles, AK",United States,671247N,1512554W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,170B,No,1,Reciprocating,Personal,0,0,0,3,VMC,2020-09-25,2015,3,0.0,0.0,0,Cessna Aircraft Company_170B
2015-04-13,"Khajuraho, India",India,,,,Substantial,Airplane,Boeing,737 - 804,No,,,,0,0,0,0,,2020-09-25,2015,0,,,0,Boeing_737 - 804
2015-04-14,"Hilo, HI",United States,194329N,0155312W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,172M,No,1,Reciprocating,Instructional,0,0,3,0,VMC,2020-09-25,2015,3,0.0,0.0,0,Cessna Aircraft Company_172M
2015-04-14,"Whittier, AK",United States,604226N,0148613W,Fatal,Substantial,Airplane,Cessna Aircraft Company,180,No,1,Reciprocating,Personal,1,0,0,0,IMC,2020-09-25,2015,1,1.0,0.0,0,Cessna Aircraft Company_180
2015-04-14,"Evart, MI",United States,435341N,0085175W,Non-Fatal,Substantial,Airplane,Socata,TBM700,No,1,Turbo Prop,Instructional,0,0,0,2,VMC,2020-09-25,2015,2,0.0,0.0,0,Socata_TBM700
2015-04-15,"Lancaster, NY",United States,425516N,0783539W,Non-Fatal,Substantial,Airplane,Piper Aircraft,PA-28-140,No,1,Reciprocating,Personal,0,0,0,1,VMC,2020-09-25,2015,1,0.0,0.0,0,Piper Aircraft_PA-28-140
2015-04-15,"Maysville, OK",United States,034503N,0097280W,Non-Fatal,Substantial,Airplane,Grumman Aerospace,G 164A,No,1,Reciprocating,Aerial Application,0,1,0,0,VMC,2020-09-25,2015,1,0.0,1.0,0,Grumman Aerospace_G 164A
2015-04-17,"La Quinta, CA",United States,334055N,0116161W,Non-Fatal,Substantial,Airplane,Piper Aircraft,PA 18-150,No,1,Reciprocating,Banner Tow,0,1,0,0,VMC,2020-09-25,2015,1,0.0,1.0,0,Piper Aircraft_PA 18-150
2015-04-17,"Diboll, TX",United States,031100N,0944730W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,421B,No,2,Reciprocating,Personal,0,2,1,0,IMC,2020-09-25,2015,3,0.0,0.6666666666666666,0,Cessna Aircraft Company_421B
2015-04-17,"Sebastian, FL",United States,274848N,0802944W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,172P,No,1,Reciprocating,Personal,0,0,0,2,VMC,2020-09-25,2015,2,0.0,0.0,0,Cessna Aircraft Company_172P
2015-04-17,"DEER LODGE, MT",United States,462259N,1124537W,Non-Fatal,Substantial,Airplane,Piper Aircraft,PA 28-180,No,1,Reciprocating,Personal,0,0,0,1,VMC,2020-09-25,2015,1,0.0,0.0,0,Piper Aircraft_PA 28-180
2015-04-17,"Tamuning,",United States,013292N,1444757E,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,172P,No,1,Reciprocating,Instructional,0,0,0,1,VMC,2020-09-25,2015,1,0.0,0.0,0,Cessna Aircraft Company_172P
2015-04-18,"Mize, MS",United States,315119N,0893122W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,140,No,1,Reciprocating,,0,1,0,0,VMC,2020-09-25,2015,1,0.0,1.0,0,Cessna Aircraft Company_140
2015-04-18,"Redding, CA",United States,403019N,1221722W,Fatal,Destroyed,Airplane,Cessna Aircraft Company,206H,No,1,Reciprocating,Personal,1,0,0,0,VMC,2020-09-25,2015,1,1.0,0.0,1,Cessna Aircraft Company_206H
2015-04-18,"Independence, IA",United States,042270N,0915652W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,195A,No,1,Reciprocating,Personal,0,0,0,4,VMC,2020-09-25,2015,4,0.0,0.0,0,Cessna Aircraft Company_195A
2015-04-18,"Winchester, TN",United States,035103N,0086357W,Non-Fatal,Substantial,Airplane,Mooney,M20C,No,1,Reciprocating,Personal,0,3,2,0,VMC,2020-09-25,2015,5,0.0,0.6,0,Mooney_M20C
2015-04-18,"Titusville, FL",United States,283053N,0804757W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,LC41-550FG,No,1,Reciprocating,Personal,0,0,0,3,VMC,2020-09-25,2015,3,0.0,0.0,0,Cessna Aircraft Company_LC41-550FG
2015-04-18,"Slate Hill, NY",United States,412425N,0743156W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,150M,No,1,Reciprocating,Personal,0,0,0,1,VMC,2020-09-25,2015,1,0.0,0.0,0,Cessna Aircraft Company_150M
2015-04-18,"Honesdale, PA",United States,413427N,0751521W,Non-Fatal,Substantial,Airplane,Beechcraft,C 50,No,2,Reciprocating,Personal,0,0,0,2,VMC,2020-09-25,2015,2,0.0,0.0,0,Beechcraft_C 50
2015-04-18,"Puyallup, WA",United States,004768N,0122178W,Non-Fatal,Substantial,Airplane,Beechcraft,F33A,No,1,Reciprocating,Personal,0,0,0,1,VMC,2020-09-25,2015,1,0.0,0.0,0,Beechcraft_F33A
2015-04-19,"Fort Myers, FL",United States,264358N,0815350W,Non-Fatal,Substantial,Airplane,Cirrus Design Corp,SR22,No,1,Reciprocating,Personal,0,0,0,4,VMC,2020-09-25,2015,4,0.0,0.0,0,Cirrus Design Corp_SR22
2015-04-19,"Nondalton, AK",United States,595849N,1545022W,Non-Fatal,Substantial,Airplane,Piper Aircraft,PA 18A 150,No,1,Reciprocating,Personal,0,0,1,0,VMC,2020-09-25,2015,1,0.0,0.0,0,Piper Aircraft_PA 18A 150
2015-04-19,"Naples, FL",United States,002699N,0814632W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,172S,No,1,Reciprocating,Personal,0,0,0,2,VMC,2020-09-25,2015,2,0.0,0.0,0,Cessna Aircraft Company_172S
2015-04-20,"Lakeland, FL",United States,275935N,0815921W,Non-Fatal,Substantial,Airplane,Mooney,M20TN,No,1,Reciprocating,Personal,0,0,1,0,VMC,2020-09-25,2015,1,0.0,0.0,0,Mooney_M20TN
2015-04-20,"Punta Cana, Las Americas",Dominican Republic,018342N,0682148W,Fatal,Destroyed,Airplane,Piper Aircraft,PA-32-300,No,,,,7,0,0,0,,,2015,7,1.0,0.0,1,Piper Aircraft_PA-32-300
2015-04-20,"Boise, ID",United States,433351N,1161331W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,180J,No,1,Reciprocating,Personal,0,0,0,1,VMC,2020-09-25,2015,1,0.0,0.0,0,Cessna Aircraft Company_180J
2015-04-21,"Campbellsville, KY",United States,372139N,0851821W,Non-Fatal,Substantial,Airplane,Bellanca,1730 - A,No,1,Reciprocating,Personal,0,0,0,1,VMC,2020-09-25,2015,1,0.0,0.0,0,Bellanca_1730 - A
2015-04-22,"Hartwell, GA",United States,342256N,0825644W,Non-Fatal,Substantial,Airplane,Piper Aircraft,PA 16,No,1,Reciprocating,Personal,0,2,0,0,VMC,2020-09-25,2015,2,0.0,1.0,0,Piper Aircraft_PA 16
2015-04-22,"Mt Tom, OR",United States,044132N,1225845W,Fatal,Destroyed,Airplane,Piper Aircraft,PA 28-140,No,1,Reciprocating,Personal,1,0,0,0,VMC,2020-09-25,2015,1,1.0,0.0,1,Piper Aircraft_PA 28-140
2015-04-23,"Nome, AK",United States,643041N,1652325W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,185,No,1,Reciprocating,Personal,0,0,0,1,VMC,2020-09-25,2015,1,0.0,0.0,0,Cessna Aircraft Company_185
2015-04-23,"Jacksonville, FL",United States,302011N,0813052W,Non-Fatal,Substantial,Airplane,Beechcraft,D95,No,2,Reciprocating,Personal,0,0,0,1,VMC,2020-09-25,2015,1,0.0,0.0,0,Beechcraft_D95
2015-04-24,"Clearwater, FL",United States,275741N,0824338W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,172M,No,1,Reciprocating,Personal,0,0,0,4,VMC,2020-09-25,2015,4,0.0,0.0,0,Cessna Aircraft Company_172M
2015-04-24,"Van Nuys, CA",United States,341222N,1182923W,Non-Fatal,Minor,Airplane,Diamond Aircraft Ind Inc,DA 20 C1,No,1,Reciprocating,Personal,0,0,0,4,VMC,2020-09-25,2015,4,0.0,0.0,0,Diamond Aircraft Ind Inc_DA 20 C1
2015-04-26,"Gatlinburg, TN",United States,354148N,0083324W,Non-Fatal,Substantial,Airplane,Piper Aircraft,PA 32R-300,No,1,Reciprocating,Personal,0,0,0,2,IMC,2020-09-25,2015,2,0.0,0.0,0,Piper Aircraft_PA 32R-300
2015-04-27,"Sylacauga, AL",United States,331032N,0861732W,Non-Fatal,Substantial,Airplane,Diamond Aircraft Ind Inc,DA 20 C1,No,1,Reciprocating,Instructional,0,0,0,1,VMC,2020-09-25,2015,1,0.0,0.0,0,Diamond Aircraft Ind Inc_DA 20 C1
2015-04-28,"Centralia, WA",United States,464542N,0123056W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,170B,No,1,Reciprocating,Personal,0,0,1,0,VMC,2020-09-25,2015,1,0.0,0.0,0,Cessna Aircraft Company_170B
2015-04-30,"Los Angeles, CA",United States,341543N,1182458W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,172P,No,1,Reciprocating,Instructional,0,1,0,0,VMC,2020-09-25,2015,1,0.0,1.0,0,Cessna Aircraft Company_172P
2015-04-30,"Pilot Point, TX",United States,332245N,0955614W,Non-Fatal,Minor,Airplane,Cessna Aircraft Company,152,No,1,Reciprocating,Instructional,0,0,0,2,VMC,2020-09-25,2015,2,0.0,0.0,0,Cessna Aircraft Company_152
2015-04-30,"Newburyport, MA",United States,424743N,0705022W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,182T,No,1,Reciprocating,Personal,0,0,0,2,VMC,2020-09-25,2015,2,0.0,0.0,0,Cessna Aircraft Company_182T
2015-05-01,"Crescent Lake, OR",United States,433157N,0121570W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,140,No,1,Reciprocating,Personal,0,1,0,1,VMC,2020-09-25,2015,2,0.0,0.5,0,Cessna Aircraft Company_140
2015-05-01,"PEARLAND, TX",United States,029311N,0951419W,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,180K,No,1,Reciprocating,Personal,0,0,0,2,VMC,2020-09-25,2015,2,0.0,0.0,0,Cessna Aircraft Company_180K
